id,Target
106183,1
106184,1
106185,0
106186,1
106187,0
106188,0
106189,0
106190,0
106191,1
106192,1
106193,1
106194,0
106195,0
106196,0
106197,1
106198,0
106199,1
106200,0
106201,0
106202,1
106203,0
106204,1
106205,0
106206,1
106207,1
106208,0
106209,0
106210,1
106211,1
106212,1
106213,1
106214,0
106215,1
106216,0
106217,1
106218,1
106219,1
106220,1
106221,1
106222,0
106223,0
106224,1
106225,1
106226,1
106227,0
106228,1
106229,0
106230,1
106231,0
106232,1
106233,1
106234,1
106235,0
106236,0
106237,1
106238,0
106239,1
106240,0
106241,1
106242,0
106243,1
106244,1
106245,1
106246,1
106247,0
106248,1
106249,0
106250,1
106251,0
106252,1
106253,0
106254,1
106255,0
106256,1
106257,0
106258,1
106259,0
106260,0
106261,1
106262,1
106263,0
106264,1
106265,1
106266,0
106267,0
106268,1
106269,1
106270,1
106271,0
106272,0
106273,1
106274,0
106275,1
106276,0
106277,0
106278,1
106279,0
106280,0
106281,0
106282,0
106283,1
106284,1
106285,0
106286,1
106287,0
106288,0
106289,0
106290,0
106291,1
106292,0
106293,1
106294,1
106295,1
106296,0
106297,1
106298,0
106299,0
106300,1
106301,1
106302,1
106303,0
106304,0
106305,0
106306,0
106307,0
106308,0
106309,0
106310,1
106311,1
106312,1
106313,1
106314,0
106315,1
106316,1
106317,1
106318,1
106319,1
106320,0
106321,1
106322,0
106323,1
106324,0
106325,0
106326,0
106327,0
106328,0
106329,0
106330,1
106331,1
106332,0
106333,1
106334,1
106335,1
106336,1
106337,1
106338,0
106339,0
106340,0
106341,1
106342,0
106343,0
106344,0
106345,1
106346,1
106347,1
106348,0
106349,1
106350,1
106351,0
106352,0
106353,1
106354,0
106355,0
106356,0
106357,1
106358,1
106359,1
106360,0
106361,1
106362,1
106363,1
106364,0
106365,0
106366,1
106367,0
106368,0
106369,1
106370,0
106371,1
106372,1
106373,0
106374,0
106375,1
106376,1
106377,0
106378,0
106379,1
106380,0
106381,1
106382,1
106383,1
106384,0
106385,0
106386,1
106387,1
106388,1
106389,1
106390,1
106391,1
106392,0
106393,1
106394,1
106395,0
106396,1
106397,1
106398,0
106399,0
106400,1
106401,1
106402,0
106403,0
106404,1
106405,1
106406,0
106407,0
106408,1
106409,0
106410,0
106411,1
106412,1
106413,1
106414,1
106415,0
106416,0
106417,1
106418,1
106419,1
106420,1
106421,1
106422,1
106423,1
106424,1
106425,0
106426,0
106427,0
106428,0
106429,0
106430,0
106431,1
106432,1
106433,0
106434,1
106435,1
106436,1
106437,0
106438,0
106439,1
106440,1
106441,1
106442,0
106443,0
106444,1
106445,1
106446,1
106447,0
106448,1
106449,1
106450,0
106451,0
106452,1
106453,1
106454,0
106455,1
106456,0
106457,1
106458,0
106459,1
106460,0
106461,1
106462,1
106463,1
106464,0
106465,0
106466,1
106467,0
106468,1
106469,1
106470,1
106471,1
106472,1
106473,1
106474,1
106475,0
106476,1
106477,0
106478,0
106479,0
106480,0
106481,1
106482,0
106483,0
106484,0
106485,1
106486,0
106487,0
106488,0
106489,0
106490,0
106491,0
106492,1
106493,0
106494,0
106495,1
106496,0
106497,0
106498,0
106499,0
106500,1
106501,1
106502,1
106503,1
106504,0
106505,1
106506,0
106507,1
106508,1
106509,1
106510,1
106511,1
106512,0
106513,1
106514,1
106515,1
106516,0
106517,0
106518,1
106519,0
106520,1
106521,1
106522,0
106523,1
106524,1
106525,1
106526,1
106527,0
106528,1
106529,0
106530,0
106531,0
106532,1
106533,0
106534,1
106535,1
106536,1
106537,1
106538,1
106539,1
106540,0
106541,1
106542,1
106543,1
106544,1
106545,1
106546,0
106547,0
106548,0
106549,0
106550,1
106551,1
106552,1
106553,0
106554,0
106555,0
106556,0
106557,1
106558,1
106559,0
106560,1
106561,1
106562,1
106563,1
106564,0
106565,0
106566,0
106567,0
106568,0
106569,1
106570,0
106571,0
106572,1
106573,1
106574,0
106575,0
106576,1
106577,1
106578,1
106579,0
106580,1
106581,0
106582,0
106583,1
106584,0
106585,1
106586,0
106587,1
106588,0
106589,0
106590,1
106591,1
106592,1
106593,1
106594,1
106595,0
106596,0
106597,0
106598,0
106599,0
106600,1
106601,0
106602,1
106603,0
106604,1
106605,0
106606,0
106607,0
106608,1
106609,1
106610,1
106611,0
106612,0
106613,0
106614,1
106615,1
106616,1
106617,0
106618,0
106619,0
106620,0
106621,1
106622,1
106623,0
106624,0
106625,1
106626,1
106627,1
106628,0
106629,1
106630,1
106631,0
106632,0
106633,0
106634,0
106635,0
106636,1
106637,1
106638,0
106639,1
106640,1
106641,0
106642,0
106643,0
106644,1
106645,0
106646,0
106647,1
106648,1
106649,0
106650,1
106651,1
106652,1
106653,1
106654,1
106655,0
106656,0
106657,1
106658,0
106659,0
106660,1
106661,1
106662,1
106663,1
106664,1
106665,1
106666,0
106667,1
106668,0
106669,1
106670,0
106671,0
106672,0
106673,1
106674,0
106675,1
106676,0
106677,0
106678,0
106679,1
106680,0
106681,1
106682,0
106683,0
106684,0
106685,1
106686,1
106687,0
106688,0
106689,0
106690,0
106691,1
106692,0
106693,1
106694,0
106695,0
106696,0
106697,0
106698,0
106699,0
106700,1
106701,1
106702,1
106703,0
106704,1
106705,1
106706,0
106707,0
106708,0
106709,0
106710,0
106711,0
106712,0
106713,1
106714,0
106715,0
106716,1
106717,1
106718,1
106719,1
106720,0
106721,0
106722,1
106723,0
106724,0
106725,1
106726,0
106727,1
106728,1
106729,1
106730,0
106731,0
106732,0
106733,0
106734,0
106735,0
106736,0
106737,1
106738,0
106739,0
106740,0
106741,0
106742,1
106743,1
106744,0
106745,0
106746,1
106747,1
106748,0
106749,0
106750,0
106751,0
106752,0
106753,0
106754,0
106755,1
106756,0
106757,1
106758,0
106759,0
106760,1
106761,0
106762,1
106763,1
106764,0
106765,1
106766,1
106767,0
106768,0
106769,0
106770,0
106771,0
106772,1
106773,1
106774,0
106775,0
106776,0
106777,1
106778,0
106779,0
106780,0
106781,0
106782,1
106783,0
106784,0
106785,1
106786,1
106787,0
106788,0
106789,1
106790,0
106791,0
106792,0
106793,0
106794,0
106795,1
106796,1
106797,0
106798,0
106799,1
106800,1
106801,0
106802,0
106803,0
106804,0
106805,1
106806,1
106807,1
106808,0
106809,1
106810,0
106811,0
106812,0
106813,0
106814,0
106815,1
106816,0
106817,0
106818,1
106819,1
106820,0
106821,0
106822,1
106823,0
106824,0
106825,1
106826,0
106827,1
106828,1
106829,0
106830,0
106831,0
106832,0
106833,1
106834,1
106835,1
106836,0
106837,1
106838,0
106839,0
106840,0
106841,0
106842,1
106843,0
106844,0
106845,0
106846,1
106847,0
106848,1
106849,0
106850,1
106851,1
106852,1
106853,1
106854,1
106855,0
106856,0
106857,0
106858,1
106859,1
106860,1
106861,0
106862,1
106863,1
106864,0
106865,0
106866,0
106867,1
106868,1
106869,1
106870,0
106871,0
106872,1
106873,1
106874,1
106875,0
106876,0
106877,1
106878,0
106879,1
106880,1
106881,0
106882,0
106883,0
106884,1
106885,0
106886,0
106887,0
106888,0
106889,1
106890,0
106891,1
106892,0
106893,1
106894,1
106895,0
106896,1
106897,0
106898,0
106899,0
106900,1
106901,1
106902,1
106903,0
106904,1
106905,0
106906,0
106907,1
106908,0
106909,0
106910,1
106911,1
106912,0
106913,0
106914,1
106915,1
106916,0
106917,1
106918,1
106919,1
106920,1
106921,1
106922,0
106923,0
106924,0
106925,0
106926,1
106927,0
106928,0
106929,0
106930,1
106931,1
106932,0
106933,0
106934,1
106935,0
106936,1
106937,1
106938,1
106939,0
106940,0
106941,0
106942,1
106943,0
106944,0
106945,0
106946,0
106947,0
106948,0
106949,1
106950,1
106951,1
106952,0
106953,0
106954,0
106955,0
106956,0
106957,0
106958,1
106959,0
106960,1
106961,0
106962,1
106963,1
106964,1
106965,0
106966,1
106967,1
106968,0
106969,0
106970,1
106971,0
106972,1
106973,0
106974,0
106975,0
106976,1
106977,0
106978,0
106979,1
106980,1
106981,1
106982,0
106983,0
106984,0
106985,0
106986,0
106987,0
106988,0
106989,0
106990,0
106991,0
106992,1
106993,0
106994,0
106995,1
106996,1
106997,0
106998,0
106999,0
107000,0
107001,1
107002,0
107003,1
107004,0
107005,1
107006,0
107007,1
107008,0
107009,0
107010,0
107011,0
107012,1
107013,1
107014,1
107015,1
107016,0
107017,1
107018,0
107019,1
107020,0
107021,1
107022,0
107023,1
107024,0
107025,1
107026,0
107027,0
107028,1
107029,0
107030,1
107031,0
107032,1
107033,1
107034,0
107035,0
107036,1
107037,0
107038,1
107039,0
107040,0
107041,1
107042,0
107043,1
107044,0
107045,0
107046,1
107047,0
107048,1
107049,0
107050,0
107051,1
107052,1
107053,0
107054,0
107055,0
107056,1
107057,1
107058,1
107059,1
107060,0
107061,0
107062,1
107063,1
107064,0
107065,0
107066,0
107067,1
107068,0
107069,0
107070,1
107071,0
107072,0
107073,1
107074,1
107075,1
107076,1
107077,0
107078,0
107079,1
107080,1
107081,0
107082,1
107083,0
107084,1
107085,1
107086,1
107087,0
107088,0
107089,1
107090,0
107091,0
107092,0
107093,1
107094,1
107095,1
107096,0
107097,0
107098,0
107099,0
107100,1
107101,0
107102,0
107103,1
107104,0
107105,1
107106,0
107107,0
107108,1
107109,0
107110,0
107111,1
107112,1
107113,0
107114,0
107115,0
107116,0
107117,1
107118,1
107119,0
107120,0
107121,1
107122,0
107123,1
107124,1
107125,0
107126,0
107127,0
107128,0
107129,1
107130,1
107131,1
107132,1
107133,1
107134,0
107135,0
107136,0
107137,0
107138,1
107139,0
107140,1
107141,1
107142,1
107143,0
107144,1
107145,1
107146,0
107147,1
107148,1
107149,1
107150,0
107151,1
107152,1
107153,1
107154,1
107155,0
107156,0
107157,0
107158,1
107159,1
107160,1
107161,0
107162,1
107163,0
107164,1
107165,1
107166,0
107167,0
107168,0
107169,0
107170,1
107171,1
107172,1
107173,1
107174,0
107175,1
107176,1
107177,1
107178,0
107179,0
107180,0
107181,1
107182,1
107183,1
107184,1
107185,1
107186,1
107187,1
107188,0
107189,0
107190,1
107191,1
107192,0
107193,0
107194,0
107195,1
107196,1
107197,0
107198,1
107199,0
107200,1
107201,0
107202,1
107203,1
107204,0
107205,1
107206,1
107207,1
107208,1
107209,0
107210,0
107211,1
107212,1
107213,1
107214,1
107215,0
107216,1
107217,1
107218,1
107219,0
107220,1
107221,1
107222,1
107223,0
107224,1
107225,1
107226,0
107227,1
107228,1
107229,0
107230,0
107231,0
107232,1
107233,1
107234,0
107235,0
107236,0
107237,1
107238,0
107239,0
107240,0
107241,0
107242,1
107243,1
107244,0
107245,1
107246,0
107247,0
107248,1
107249,1
107250,0
107251,0
107252,0
107253,1
107254,0
107255,1
107256,0
107257,1
107258,0
107259,0
107260,0
107261,0
107262,0
107263,1
107264,1
107265,1
107266,0
107267,0
107268,1
107269,1
107270,0
107271,0
107272,0
107273,1
107274,0
107275,0
107276,1
107277,0
107278,1
107279,1
107280,0
107281,1
107282,0
107283,0
107284,1
107285,1
107286,1
107287,1
107288,1
107289,1
107290,0
107291,0
107292,0
107293,1
107294,1
107295,1
107296,0
107297,0
107298,0
107299,1
107300,1
107301,0
107302,1
107303,0
107304,1
107305,1
107306,1
107307,0
107308,0
107309,0
107310,0
107311,1
107312,1
107313,0
107314,1
107315,1
107316,0
107317,0
107318,1
107319,1
107320,1
107321,1
107322,0
107323,0
107324,0
107325,0
107326,1
107327,0
107328,0
107329,1
107330,1
107331,1
107332,0
107333,0
107334,1
107335,0
107336,0
107337,0
107338,0
107339,0
107340,1
107341,1
107342,0
107343,0
107344,1
107345,0
107346,0
107347,1
107348,1
107349,0
107350,1
107351,1
107352,0
107353,0
107354,0
107355,0
107356,0
107357,1
107358,0
107359,0
107360,0
107361,1
107362,0
107363,0
107364,1
107365,0
107366,1
107367,0
107368,0
107369,1
107370,1
107371,0
107372,1
107373,1
107374,0
107375,1
107376,0
107377,1
107378,0
107379,1
107380,1
107381,0
107382,1
107383,1
107384,1
107385,0
107386,1
107387,1
107388,0
107389,1
107390,1
107391,0
107392,0
107393,0
107394,0
107395,0
107396,1
107397,0
107398,1
107399,0
107400,0
107401,1
107402,1
107403,0
107404,1
107405,0
107406,1
107407,1
107408,0
107409,0
107410,1
107411,1
107412,0
107413,0
107414,1
107415,1
107416,0
107417,1
107418,0
107419,1
107420,1
107421,1
107422,1
107423,1
107424,1
107425,1
107426,0
107427,1
107428,0
107429,0
107430,1
107431,0
107432,0
107433,1
107434,1
107435,1
107436,0
107437,0
107438,1
107439,0
107440,0
107441,1
107442,1
107443,1
107444,1
107445,0
107446,1
107447,1
107448,0
107449,1
107450,1
107451,1
107452,0
107453,0
107454,1
107455,1
107456,1
107457,0
107458,0
107459,1
107460,0
107461,1
107462,1
107463,1
107464,1
107465,0
107466,1
107467,1
107468,1
107469,1
107470,1
107471,0
107472,0
107473,0
107474,0
107475,1
107476,1
107477,0
107478,0
107479,1
107480,0
107481,1
107482,1
107483,1
107484,0
107485,1
107486,0
107487,0
107488,1
107489,0
107490,1
107491,0
107492,1
107493,0
107494,0
107495,1
107496,1
107497,0
107498,1
107499,0
107500,0
107501,0
107502,1
107503,0
107504,1
107505,1
107506,0
107507,0
107508,1
107509,0
107510,1
107511,1
107512,1
107513,0
107514,0
107515,0
107516,1
107517,1
107518,1
107519,0
107520,1
107521,0
107522,0
107523,1
107524,1
107525,0
107526,0
107527,1
107528,0
107529,1
107530,1
107531,1
107532,0
107533,1
107534,0
107535,1
107536,1
107537,1
107538,1
107539,0
107540,0
107541,1
107542,0
107543,0
107544,0
107545,0
107546,1
107547,1
107548,1
107549,0
107550,1
107551,1
107552,1
107553,0
107554,1
107555,1
107556,0
107557,1
107558,1
107559,0
107560,1
107561,1
107562,0
107563,0
107564,1
107565,1
107566,1
107567,1
107568,0
107569,1
107570,0
107571,0
107572,0
107573,0
107574,0
107575,0
107576,0
107577,0
107578,1
107579,0
107580,1
107581,1
107582,1
107583,1
107584,0
107585,1
107586,0
107587,0
107588,1
107589,1
107590,0
107591,0
107592,1
107593,0
107594,0
107595,0
107596,1
107597,1
107598,0
107599,0
107600,1
107601,0
107602,1
107603,0
107604,0
107605,1
107606,0
107607,0
107608,1
107609,1
107610,0
107611,1
107612,1
107613,0
107614,0
107615,1
107616,0
107617,0
107618,1
107619,1
107620,1
107621,1
107622,0
107623,1
107624,0
107625,1
107626,0
107627,1
107628,1
107629,0
107630,1
107631,0
107632,0
107633,0
107634,0
107635,1
107636,0
107637,0
107638,1
107639,0
107640,0
107641,0
107642,0
107643,0
107644,1
107645,1
107646,0
107647,0
107648,0
107649,1
107650,0
107651,0
107652,1
107653,0
107654,1
107655,0
107656,0
107657,0
107658,0
107659,1
107660,0
107661,0
107662,1
107663,0
107664,1
107665,0
107666,0
107667,1
107668,0
107669,0
107670,1
107671,1
107672,0
107673,0
107674,0
107675,0
107676,1
107677,1
107678,0
107679,1
107680,0
107681,0
107682,0
107683,0
107684,1
107685,0
107686,1
107687,1
107688,0
107689,1
107690,0
107691,1
107692,1
107693,1
107694,1
107695,1
107696,0
107697,1
107698,1
107699,1
107700,0
107701,1
107702,0
107703,0
107704,0
107705,0
107706,1
107707,1
107708,0
107709,0
107710,0
107711,0
107712,0
107713,0
107714,1
107715,0
107716,1
107717,0
107718,0
107719,0
107720,1
107721,1
107722,0
107723,0
107724,1
107725,1
107726,1
107727,0
107728,0
107729,1
107730,0
107731,1
107732,0
107733,1
107734,1
107735,0
107736,1
107737,1
107738,1
107739,1
107740,1
107741,0
107742,1
107743,0
107744,1
107745,0
107746,0
107747,1
107748,1
107749,1
107750,0
107751,0
107752,0
107753,0
107754,0
107755,1
107756,1
107757,1
107758,1
107759,0
107760,1
107761,0
107762,0
107763,1
107764,1
107765,1
107766,0
107767,1
107768,0
107769,1
107770,1
107771,1
107772,0
107773,0
107774,0
107775,0
107776,1
107777,0
107778,1
107779,1
107780,0
107781,0
107782,0
107783,1
107784,0
107785,0
107786,1
107787,1
107788,0
107789,1
107790,0
107791,0
107792,0
107793,1
107794,1
107795,1
107796,1
107797,0
107798,0
107799,0
107800,0
107801,0
107802,1
107803,1
107804,1
107805,0
107806,1
107807,1
107808,0
107809,0
107810,0
107811,0
107812,0
107813,0
107814,1
107815,0
107816,1
107817,0
107818,1
107819,1
107820,1
107821,1
107822,1
107823,0
107824,0
107825,0
107826,1
107827,0
107828,0
107829,1
107830,0
107831,1
107832,0
107833,1
107834,1
107835,0
107836,0
107837,0
107838,1
107839,0
107840,0
107841,0
107842,0
107843,0
107844,1
107845,1
107846,0
107847,0
107848,1
107849,0
107850,0
107851,0
107852,1
107853,1
107854,0
107855,1
107856,0
107857,0
107858,1
107859,0
107860,1
107861,0
107862,0
107863,0
107864,1
107865,0
107866,0
107867,0
107868,0
107869,0
107870,0
107871,1
107872,1
107873,0
107874,0
107875,1
107876,1
107877,0
107878,0
107879,1
107880,1
107881,1
107882,1
107883,0
107884,1
107885,1
107886,0
107887,0
107888,0
107889,0
107890,0
107891,0
107892,0
107893,1
107894,0
107895,1
107896,0
107897,1
107898,0
107899,1
107900,1
107901,0
107902,0
107903,1
107904,0
107905,0
107906,0
107907,1
107908,1
107909,0
107910,1
107911,0
107912,1
107913,1
107914,1
107915,1
107916,0
107917,1
107918,1
107919,0
107920,0
107921,0
107922,0
107923,0
107924,1
107925,1
107926,0
107927,0
107928,0
107929,1
107930,1
107931,1
107932,0
107933,1
107934,0
107935,1
107936,1
107937,0
107938,1
107939,1
107940,0
107941,0
107942,0
107943,0
107944,1
107945,1
107946,0
107947,0
107948,1
107949,0
107950,1
107951,0
107952,0
107953,1
107954,0
107955,0
107956,0
107957,0
107958,0
107959,0
107960,0
107961,0
107962,0
107963,1
107964,0
107965,0
107966,1
107967,1
107968,1
107969,0
107970,1
107971,0
107972,1
107973,1
107974,0
107975,1
107976,0
107977,1
107978,0
107979,0
107980,1
107981,1
107982,1
107983,1
107984,1
107985,1
107986,1
107987,0
107988,0
107989,0
107990,0
107991,0
107992,1
107993,0
107994,0
107995,0
107996,0
107997,1
107998,0
107999,1
108000,1
108001,0
108002,1
108003,1
108004,0
108005,0
108006,0
108007,0
108008,1
108009,1
108010,1
108011,0
108012,1
108013,0
108014,0
108015,0
108016,0
108017,0
108018,0
108019,1
108020,0
108021,0
108022,0
108023,1
108024,0
108025,0
108026,1
108027,0
108028,0
108029,0
108030,0
108031,0
108032,0
108033,0
108034,1
108035,1
108036,0
108037,0
108038,0
108039,0
108040,1
108041,1
108042,1
108043,1
108044,1
108045,0
108046,1
108047,1
108048,0
108049,0
108050,0
108051,1
108052,1
108053,1
108054,1
108055,1
108056,0
108057,1
108058,1
108059,0
108060,1
108061,0
108062,1
108063,1
108064,1
108065,0
108066,1
108067,0
108068,0
108069,0
108070,0
108071,0
108072,1
108073,1
108074,1
108075,1
108076,1
108077,0
108078,0
108079,1
108080,0
108081,1
108082,1
108083,1
108084,0
108085,0
108086,1
108087,1
108088,1
108089,0
108090,0
108091,0
108092,1
108093,1
108094,0
108095,0
108096,0
108097,1
108098,1
108099,1
108100,1
108101,0
108102,0
108103,0
108104,0
108105,1
108106,1
108107,0
108108,1
108109,1
108110,0
108111,0
108112,1
108113,1
108114,0
108115,1
108116,0
108117,1
108118,1
108119,0
108120,0
108121,0
108122,0
108123,0
108124,1
108125,0
108126,1
108127,1
108128,0
108129,1
108130,0
108131,0
108132,1
108133,1
108134,0
108135,0
108136,1
108137,1
108138,1
108139,0
108140,1
108141,0
108142,0
108143,0
108144,0
108145,1
108146,0
108147,1
108148,0
108149,1
108150,1
108151,1
108152,0
108153,0
108154,1
108155,0
108156,0
108157,1
108158,0
108159,0
108160,1
108161,1
108162,1
108163,1
108164,1
108165,1
108166,1
108167,1
108168,0
108169,1
108170,1
108171,0
108172,1
108173,0
108174,1
108175,0
108176,0
108177,0
108178,0
108179,0
108180,0
108181,0
108182,1
108183,1
108184,1
108185,0
108186,0
108187,0
108188,1
108189,1
108190,0
108191,0
108192,0
108193,0
108194,0
108195,0
108196,1
108197,1
108198,0
108199,1
108200,0
108201,0
108202,0
108203,0
108204,0
108205,1
108206,1
108207,0
108208,0
108209,0
108210,0
108211,1
108212,1
108213,1
108214,0
108215,0
108216,1
108217,1
108218,0
108219,1
108220,0
108221,0
108222,0
108223,0
108224,0
108225,1
108226,0
108227,0
108228,1
108229,1
108230,1
108231,0
108232,0
108233,1
108234,0
108235,0
108236,1
108237,1
108238,0
108239,1
108240,0
108241,1
108242,1
108243,0
108244,1
108245,0
108246,0
108247,1
108248,0
108249,0
108250,0
108251,1
108252,1
108253,0
108254,1
108255,0
108256,0
108257,1
108258,1
108259,1
108260,1
108261,0
108262,0
108263,1
108264,0
108265,1
108266,0
108267,1
108268,1
108269,0
108270,0
108271,1
108272,1
108273,1
108274,1
108275,0
108276,1
108277,0
108278,1
108279,0
108280,0
108281,1
108282,1
108283,1
108284,1
108285,1
108286,1
108287,1
108288,0
108289,0
108290,1
108291,1
108292,0
108293,0
108294,0
108295,0
108296,0
108297,1
108298,0
108299,0
108300,1
108301,1
108302,1
108303,0
108304,1
108305,0
108306,0
108307,0
108308,1
108309,0
108310,1
108311,0
108312,0
108313,1
108314,1
108315,0
108316,0
108317,0
108318,1
108319,0
108320,0
108321,0
108322,0
108323,1
108324,1
108325,1
108326,0
108327,0
108328,0
108329,1
108330,0
108331,0
108332,1
108333,0
108334,0
108335,1
108336,0
108337,1
108338,0
108339,0
108340,1
108341,1
108342,1
108343,0
108344,0
108345,1
108346,0
108347,0
108348,1
108349,1
108350,1
108351,0
108352,1
108353,1
108354,1
108355,1
108356,1
108357,1
108358,1
108359,1
108360,1
108361,1
108362,0
108363,1
108364,1
108365,1
108366,0
108367,1
108368,0
108369,1
108370,1
108371,1
108372,1
108373,1
108374,1
108375,1
108376,0
108377,1
108378,1
108379,1
108380,1
108381,0
108382,0
108383,0
108384,1
108385,0
108386,1
108387,1
108388,0
108389,1
108390,0
108391,1
108392,0
108393,1
108394,0
108395,1
108396,0
108397,0
108398,0
108399,1
108400,1
108401,1
108402,1
108403,1
108404,1
108405,1
108406,1
108407,1
108408,1
108409,0
108410,0
108411,0
108412,1
108413,0
108414,0
108415,1
108416,0
108417,1
108418,1
108419,0
108420,1
108421,1
108422,0
108423,1
108424,0
108425,0
108426,1
108427,1
108428,1
108429,0
108430,0
108431,1
108432,0
108433,0
108434,1
108435,1
108436,0
108437,1
108438,0
108439,0
108440,0
108441,0
108442,0
108443,1
108444,1
108445,1
108446,1
108447,0
108448,0
108449,0
108450,1
108451,1
108452,0
108453,1
108454,0
108455,1
108456,0
108457,1
108458,0
108459,1
108460,0
108461,0
108462,0
108463,0
108464,0
108465,1
108466,1
108467,0
108468,0
108469,0
108470,0
108471,1
108472,1
108473,1
108474,1
108475,0
108476,1
108477,0
108478,0
108479,0
108480,1
108481,1
108482,0
108483,1
108484,0
108485,0
108486,0
108487,1
108488,1
108489,1
108490,0
108491,0
108492,1
108493,0
108494,1
108495,1
108496,1
108497,0
108498,0
108499,1
108500,0
108501,1
108502,1
108503,0
108504,1
108505,1
108506,1
108507,0
108508,1
108509,0
108510,0
108511,1
108512,0
108513,1
108514,0
108515,1
108516,0
108517,0
108518,1
108519,0
108520,0
108521,1
108522,0
108523,0
108524,1
108525,0
108526,0
108527,0
108528,1
108529,0
108530,0
108531,1
108532,0
108533,1
108534,0
108535,0
108536,0
108537,0
108538,0
108539,1
108540,1
108541,0
108542,1
108543,0
108544,1
108545,1
108546,0
108547,1
108548,1
108549,0
108550,1
108551,1
108552,0
108553,0
108554,0
108555,0
108556,0
108557,0
108558,1
108559,1
108560,0
108561,0
108562,0
108563,1
108564,1
108565,1
108566,1
108567,0
108568,0
108569,1
108570,0
108571,1
108572,1
108573,0
108574,0
108575,0
108576,0
108577,1
108578,1
108579,1
108580,1
108581,1
108582,1
108583,0
108584,1
108585,1
108586,1
108587,0
108588,0
108589,0
108590,1
108591,1
108592,1
108593,0
108594,0
108595,0
108596,0
108597,1
108598,0
108599,0
108600,1
108601,0
108602,0
108603,1
108604,1
108605,0
108606,0
108607,1
108608,0
108609,1
108610,1
108611,1
108612,1
108613,0
108614,0
108615,1
108616,0
108617,0
108618,1
108619,0
108620,1
108621,1
108622,0
108623,0
108624,0
108625,1
108626,0
108627,0
108628,1
108629,1
108630,1
108631,0
108632,0
108633,0
108634,1
108635,1
108636,1
108637,1
108638,1
108639,1
108640,1
108641,0
108642,1
108643,1
108644,1
108645,1
108646,1
108647,0
108648,1
108649,1
108650,1
108651,1
108652,1
108653,0
108654,0
108655,1
108656,1
108657,1
108658,1
108659,1
108660,0
108661,1
108662,1
108663,1
108664,0
108665,1
108666,1
108667,0
108668,1
108669,1
108670,1
108671,0
108672,0
108673,1
108674,0
108675,0
108676,0
108677,0
108678,1
108679,1
108680,0
108681,0
108682,0
108683,0
108684,1
108685,1
108686,0
108687,0
108688,1
108689,0
108690,1
108691,1
108692,0
108693,1
108694,0
108695,1
108696,1
108697,1
108698,1
108699,0
108700,1
108701,0
108702,1
108703,0
108704,0
108705,1
108706,1
108707,0
108708,0
108709,0
108710,1
108711,1
108712,0
108713,1
108714,0
108715,1
108716,1
108717,1
108718,1
108719,1
108720,1
108721,1
108722,0
108723,1
108724,0
108725,1
108726,0
108727,0
108728,0
108729,0
108730,1
108731,0
108732,0
108733,1
108734,1
108735,1
108736,0
108737,1
108738,1
108739,0
108740,0
108741,0
108742,0
108743,0
108744,0
108745,1
108746,1
108747,1
108748,1
108749,0
108750,0
108751,0
108752,1
108753,0
108754,0
108755,0
108756,0
108757,1
108758,1
108759,0
108760,1
108761,1
108762,1
108763,0
108764,0
108765,1
108766,0
108767,1
108768,0
108769,0
108770,1
108771,0
108772,0
108773,1
108774,1
108775,0
108776,0
108777,1
108778,0
108779,0
108780,0
108781,0
108782,1
108783,0
108784,0
108785,0
108786,1
108787,0
108788,1
108789,1
108790,0
108791,1
108792,0
108793,1
108794,0
108795,0
108796,1
108797,0
108798,0
108799,1
108800,1
108801,1
108802,1
108803,1
108804,1
108805,1
108806,0
108807,0
108808,1
108809,1
108810,0
108811,1
108812,0
108813,1
108814,0
108815,0
108816,0
108817,0
108818,1
108819,0
108820,0
108821,0
108822,1
108823,1
108824,1
108825,1
108826,0
108827,0
108828,0
108829,0
108830,1
108831,1
108832,0
108833,0
108834,1
108835,0
108836,0
108837,0
108838,0
108839,0
108840,0
108841,1
108842,0
108843,0
108844,0
108845,0
108846,0
108847,0
108848,0
108849,0
108850,1
108851,1
108852,1
108853,1
108854,1
108855,1
108856,0
108857,0
108858,0
108859,1
108860,0
108861,1
108862,1
108863,1
108864,0
108865,1
108866,1
108867,1
108868,1
108869,0
108870,0
108871,0
108872,0
108873,0
108874,1
108875,1
108876,1
108877,1
108878,1
108879,0
108880,0
108881,0
108882,0
108883,0
108884,1
108885,0
108886,0
108887,1
108888,1
108889,0
108890,1
108891,1
108892,1
108893,0
108894,0
108895,0
108896,1
108897,0
108898,1
108899,1
108900,0
108901,1
108902,1
108903,0
108904,1
108905,1
108906,0
108907,0
108908,0
108909,0
108910,0
108911,0
108912,0
108913,0
108914,0
108915,0
108916,1
108917,1
108918,0
108919,0
108920,1
108921,0
108922,0
108923,0
108924,0
108925,0
108926,0
108927,0
108928,0
108929,0
108930,0
108931,1
108932,1
108933,0
108934,0
108935,0
108936,0
108937,0
108938,0
108939,0
108940,0
108941,1
108942,0
108943,1
108944,0
108945,0
108946,0
108947,0
108948,1
108949,0
108950,0
108951,1
108952,1
108953,0
108954,1
108955,1
108956,0
108957,1
108958,1
108959,1
108960,0
108961,1
108962,1
108963,0
108964,0
108965,0
108966,0
108967,1
108968,1
108969,1
108970,0
108971,0
108972,1
108973,1
108974,0
108975,0
108976,1
108977,0
108978,1
108979,0
108980,0
108981,0
